time,frequency,confidence
49.990,262.914,0.816954
50.000,265.966,0.832471
50.010,265.663,0.729031
50.020,264.076,0.354975
50.030,329.835,0.718589
50.040,330.797,0.836222
50.050,331.109,0.794125
50.060,330.665,0.807419
50.070,330.782,0.871901
50.080,331.324,0.798891
50.090,331.659,0.839767
50.100,331.959,0.826272
50.110,331.322,0.776786
50.120,331.783,0.808759
50.130,331.720,0.777667
50.140,332.177,0.769794
50.150,331.990,0.856322
50.160,331.236,0.791686
50.170,331.287,0.850372
50.180,331.147,0.820582
50.190,331.943,0.666968
50.200,332.082,0.748838
50.210,331.727,0.704050
50.220,331.403,0.709406
50.230,331.253,0.809733
50.240,331.870,0.827581
50.250,332.344,0.707837
50.260,331.875,0.665930
50.270,332.016,0.726490
50.280,331.557,0.834754
50.290,331.402,0.779153
50.300,331.926,0.774713
50.310,331.542,0.837152
50.320,331.469,0.840291
50.330,331.778,0.860678
50.340,331.712,0.835914
50.350,331.439,0.754389
50.360,331.054,0.766048
50.370,330.127,0.712665
50.380,196.509,0.324831
50.390,201.247,0.534737
50.400,202.570,0.693438
50.410,205.419,0.804571
50.420,209.171,0.709169
50.430,213.603,0.573264
50.440,221.614,0.450956
50.450,249.701,0.348673
50.460,261.842,0.740407
50.470,267.868,0.825189
50.480,272.121,0.845486
50.490,279.095,0.717640
50.500,289.938,0.678221
50.510,294.077,0.827007
50.520,297.425,0.878424
50.530,299.745,0.896851
50.540,300.996,0.928717
50.550,303.100,0.910570
50.560,307.751,0.853723
50.570,313.160,0.698566
50.580,321.983,0.864785
50.590,324.651,0.910688
50.600,326.233,0.933019
50.610,328.866,0.909666
50.620,330.396,0.959948
50.630,331.432,0.953672
50.640,331.606,0.950532
50.650,331.032,0.957363
50.660,329.971,0.886654
50.670,325.955,0.675344
50.680,322.645,0.533402
50.690,322.593,0.333255
50.700,259.929,0.704073
50.710,254.691,0.576499
50.720,236.501,0.393144
50.730,230.772,0.552641
50.740,226.111,0.708511
50.750,225.962,0.829550
50.760,260.166,0.324108
50.770,272.521,0.432660
50.780,279.257,0.552454
50.790,287.206,0.498227
50.800,296.727,0.629201
50.810,303.461,0.771046
50.820,310.384,0.852673
50.830,313.698,0.900528
50.840,315.548,0.873070
50.850,317.060,0.862563
50.860,316.092,0.889933
50.870,312.957,0.894426
50.880,310.794,0.833245
50.890,311.282,0.715405
50.900,323.110,0.555401
50.910,331.839,0.757920
50.920,336.821,0.792853
50.930,342.033,0.816906
50.940,346.942,0.915013
50.950,348.193,0.924052
50.960,348.902,0.911957
50.970,349.294,0.903934
50.980,348.781,0.866274
50.990,348.122,0.859323
51.000,348.733,0.812851
51.010,349.093,0.880274
51.020,350.902,0.876349
51.030,352.260,0.880002
51.040,353.572,0.888013
51.050,353.468,0.855552
51.060,352.979,0.775962
51.070,351.434,0.744275
51.080,349.227,0.721595
51.090,344.418,0.678381
51.100,340.959,0.548245
51.110,333.144,0.243850
51.120,302.318,0.596460
51.130,298.127,0.674688
51.140,296.707,0.770195
51.150,296.232,0.756281
51.160,297.617,0.709902
51.170,298.308,0.405957
51.180,353.443,0.545749
51.190,353.839,0.767888
51.200,355.906,0.879445
51.210,355.791,0.929296
51.220,354.905,0.955925
51.230,352.613,0.923709
51.240,352.465,0.899669
51.250,354.611,0.928435
51.260,356.647,0.922592
51.270,358.482,0.953182
51.280,358.624,0.959702
51.290,357.336,0.924092
51.300,354.766,0.906961
51.310,351.012,0.885568
51.320,347.524,0.860327
51.330,337.986,0.702273
51.340,332.256,0.752649
51.350,322.708,0.638819
51.360,315.726,0.828499
51.370,312.616,0.865267
51.380,311.371,0.833678
51.390,316.590,0.690977
51.400,325.366,0.819870
51.410,328.940,0.902339
51.420,332.256,0.880933
51.430,342.504,0.851083
51.440,347.146,0.909437
51.450,350.789,0.935625
51.460,351.587,0.914531
51.470,352.901,0.925370
51.480,353.377,0.934417
51.490,353.017,0.932280
51.500,352.407,0.906784
51.510,350.498,0.921311
51.520,348.580,0.877874
51.530,349.525,0.897384
51.540,350.199,0.937696
51.550,352.440,0.906198
51.560,353.120,0.931571
51.570,354.730,0.941966
51.580,356.292,0.914336
51.590,357.431,0.927423
51.600,358.086,0.939172
51.610,358.220,0.916421
51.620,357.477,0.904830
51.630,356.883,0.898549
51.640,355.973,0.892758
51.650,354.943,0.893968
51.660,353.516,0.899979
51.670,353.154,0.886859
51.680,351.998,0.911560
51.690,351.246,0.908862
51.700,350.748,0.913852
51.710,349.819,0.927675
51.720,350.217,0.911904
51.730,350.383,0.929716
51.740,351.042,0.911344
51.750,350.896,0.928012
51.760,350.734,0.880779
51.770,350.344,0.893624
51.780,349.659,0.888253
51.790,349.356,0.877707
51.800,348.215,0.889256
51.810,345.639,0.870803
51.820,341.082,0.804212
51.830,338.371,0.678124
51.840,339.747,0.519577
51.850,297.893,0.344004
51.860,351.984,0.375752
51.870,350.749,0.452027
51.880,349.858,0.654247
51.890,350.242,0.640750
51.900,351.598,0.702093
51.910,352.798,0.675345
51.920,349.730,0.686241
51.930,346.960,0.805186
51.940,347.398,0.900230
51.950,347.872,0.902594
51.960,349.417,0.922198
51.970,351.220,0.908844
51.980,352.913,0.894431
51.990,353.255,0.913542
52.000,352.904,0.895963
52.010,352.432,0.882295
52.020,352.052,0.892918
52.030,351.851,0.913545
52.040,351.574,0.915944
52.050,350.980,0.938516
52.060,350.827,0.948556
52.070,350.761,0.950991
52.080,350.832,0.942384
52.090,351.786,0.928644
52.100,351.868,0.922073
52.110,351.233,0.943238
52.120,350.198,0.941584
52.130,349.684,0.952983
52.140,349.554,0.942346
52.150,348.586,0.913048
52.160,345.941,0.919614
52.170,343.081,0.783746
52.180,342.655,0.605787
52.190,344.264,0.383657
52.200,349.865,0.540180
52.210,350.118,0.770841
52.220,349.674,0.825579
52.230,351.511,0.803068
52.240,350.756,0.803726
52.250,351.780,0.788366
52.260,350.911,0.801342
52.270,350.196,0.753697
52.280,349.080,0.722865
52.290,345.626,0.847611
52.300,348.121,0.826495
52.310,348.422,0.803283
52.320,349.967,0.859476
52.330,350.271,0.929771
52.340,348.870,0.929055
52.350,347.305,0.953449
52.360,346.669,0.962993
52.370,346.794,0.957535
52.380,346.907,0.942422
52.390,346.681,0.907126
52.400,344.564,0.741657
52.410,343.355,0.632966
52.420,346.228,0.802949
52.430,347.084,0.916278
52.440,348.730,0.892097
52.450,348.424,0.889338
52.460,349.148,0.885291
52.470,349.367,0.897680
52.480,349.264,0.895464
52.490,349.570,0.887097
52.500,349.555,0.896549
52.510,349.703,0.906039
52.520,349.703,0.916520
52.530,349.839,0.915564
52.540,349.231,0.930163
52.550,348.917,0.915399
52.560,348.505,0.928392
52.570,347.987,0.923096
52.580,346.827,0.931226
52.590,345.283,0.885401
52.600,344.100,0.827919
52.610,339.509,0.764526
52.620,337.572,0.689594
52.630,335.434,0.497125
52.640,298.937,0.545622
52.650,296.188,0.662276
52.660,296.879,0.705731
52.670,345.765,0.658747
52.680,347.382,0.772151
52.690,348.617,0.811227
52.700,346.309,0.797616
52.710,345.749,0.872645
52.720,343.761,0.836945
52.730,342.131,0.899880
52.740,341.116,0.927254
52.750,340.037,0.917348
52.760,338.580,0.932336
52.770,339.326,0.895633
52.780,339.542,0.900798
52.790,338.012,0.921844
52.800,337.137,0.921306
52.810,336.925,0.910955
52.820,336.720,0.885700
52.830,336.205,0.876300
52.840,336.279,0.897326
52.850,337.869,0.879578
52.860,338.218,0.915088
52.870,336.897,0.911562
52.880,336.357,0.889652
52.890,337.195,0.919463
52.900,338.823,0.925220
52.910,338.784,0.925286
52.920,338.767,0.935244
52.930,338.400,0.934854
52.940,337.403,0.935016
52.950,336.305,0.928783
52.960,335.422,0.942320
52.970,334.907,0.952211
52.980,334.123,0.953069
52.990,332.990,0.937948
53.000,331.816,0.947258
53.010,330.520,0.915138
53.020,328.382,0.730339
53.030,328.623,0.601108
53.040,286.192,0.351624
53.050,270.536,0.340648
53.060,293.708,0.132260
53.070,332.318,0.506619
53.080,334.332,0.796641
53.090,334.954,0.802137
53.100,323.366,0.449782
53.110,318.045,0.587725
53.120,315.777,0.630655
53.130,310.261,0.739357
53.140,309.047,0.852153
53.150,307.332,0.868583
53.160,305.465,0.859946
53.170,302.523,0.864380
53.180,300.619,0.814752
53.190,296.139,0.712325
53.200,296.024,0.524810
53.210,297.738,0.486287
53.220,346.861,0.462758
53.230,346.588,0.467838
53.240,346.738,0.199198
53.250,215.310,0.359062
53.260,208.616,0.738941
53.270,205.734,0.724007
53.280,202.973,0.676208
53.290,201.582,0.707473
53.300,202.053,0.740492
53.310,204.667,0.734420
53.320,207.433,0.847750
53.330,209.761,0.868525
53.340,211.224,0.904916
53.350,212.515,0.920341
53.360,212.305,0.880728
53.370,210.617,0.859903
53.380,208.725,0.888681
53.390,207.481,0.873837
53.400,208.469,0.814509
53.410,208.830,0.638504
53.420,222.659,0.448071
53.430,240.885,0.602568
53.440,252.570,0.655454
53.450,259.434,0.762740
53.460,264.695,0.778048
53.470,267.184,0.883167
53.480,268.143,0.920507
53.490,265.144,0.855074
53.500,261.450,0.896045
53.510,259.864,0.898115
53.520,259.054,0.922638
53.530,258.375,0.911477
53.540,259.104,0.905898
53.550,259.087,0.905812
53.560,259.049,0.842235
53.570,257.917,0.610832
53.580,251.379,0.413273
53.590,245.192,0.342676
53.600,221.170,0.345587
53.610,221.338,0.555529
53.620,224.026,0.488572
53.630,224.506,0.473144
53.640,222.607,0.307390
53.650,297.195,0.330537
53.660,222.061,0.192911
53.670,297.880,0.288564
53.680,262.075,0.483856
53.690,261.073,0.750305
53.700,260.009,0.807745
53.710,256.813,0.724881
53.720,257.021,0.830529
53.730,257.362,0.902812
53.740,259.436,0.931437
53.750,261.956,0.926801
53.760,265.055,0.949642
53.770,267.542,0.946488
53.780,268.487,0.968748
53.790,268.388,0.963991
53.800,266.132,0.944627
53.810,262.770,0.950669
53.820,261.384,0.953710
53.830,261.638,0.957186
53.840,262.476,0.963334
53.850,264.545,0.937647
53.860,268.126,0.929988
53.870,272.717,0.932812
53.880,277.143,0.902420
53.890,282.531,0.873655
53.900,287.076,0.927352
53.910,290.408,0.898485
53.920,294.817,0.887920
53.930,298.187,0.917980
53.940,298.869,0.904498
53.950,296.765,0.775742
53.960,288.675,0.696623
53.970,284.384,0.799127
53.980,279.028,0.770067
53.990,279.733,0.833517
54.000,284.442,0.898142
54.010,288.342,0.904192
54.020,290.416,0.839911
54.030,295.027,0.811419
54.040,299.080,0.879597
54.050,301.078,0.938011
54.060,301.798,0.943203
54.070,300.848,0.936334
54.080,299.225,0.902420
54.090,295.193,0.810474
54.100,288.593,0.836557
54.110,284.994,0.907715
54.120,282.946,0.906480
54.130,280.138,0.891843
54.140,278.945,0.872820
54.150,281.346,0.863121
54.160,285.897,0.864323
54.170,289.390,0.820980
54.180,292.585,0.778503
54.190,296.875,0.859311
54.200,298.848,0.919401
54.210,300.157,0.890685
54.220,299.582,0.895931
54.230,297.422,0.915086
54.240,293.418,0.873195
54.250,290.397,0.894377
54.260,287.887,0.907361
54.270,285.146,0.932094
54.280,284.022,0.944968
54.290,285.054,0.936999
54.300,287.915,0.926157
54.310,289.876,0.875678
54.320,292.567,0.859453
54.330,296.185,0.871785
54.340,298.997,0.921943
54.350,300.506,0.910796
54.360,299.783,0.901641
54.370,297.556,0.900999
54.380,294.291,0.905271
54.390,290.570,0.856937
54.400,288.540,0.862905
54.410,286.982,0.892695
54.420,286.174,0.876876
54.430,286.808,0.892898
54.440,288.004,0.912309
54.450,288.876,0.892973
54.460,290.202,0.901630
54.470,292.831,0.864771
54.480,296.040,0.886442
54.490,298.760,0.916476
54.500,299.641,0.912346
54.510,298.953,0.934242
54.520,296.605,0.899307
54.530,293.129,0.902780
54.540,290.990,0.915750
54.550,289.507,0.886720
54.560,288.754,0.903834
54.570,288.417,0.908861
54.580,289.031,0.891587
54.590,290.054,0.914060
54.600,291.119,0.926844
54.610,292.468,0.870750
54.620,295.824,0.857727
54.630,299.285,0.901347
54.640,300.361,0.904462
54.650,298.737,0.940923
54.660,296.447,0.899560
54.670,294.613,0.944107
54.680,293.144,0.906071
54.690,291.547,0.917091
54.700,289.754,0.864309
54.710,288.088,0.783382
54.720,285.923,0.840273
54.730,287.007,0.875008
54.740,286.259,0.833265
54.750,287.892,0.905382
54.760,290.266,0.879412
54.770,292.869,0.901314
54.780,294.615,0.947376
54.790,296.063,0.932610
54.800,296.770,0.915429
54.810,296.734,0.918352
54.820,295.857,0.941479
54.830,294.235,0.929068
54.840,292.214,0.916105
54.850,290.537,0.930781
54.860,289.273,0.893892
54.870,288.624,0.925752
54.880,288.303,0.915203
54.890,288.879,0.902423
54.900,290.866,0.917162
54.910,292.120,0.929905
54.920,293.166,0.888979
54.930,293.796,0.893506
54.940,294.830,0.860072
54.950,296.782,0.845565
54.960,297.528,0.895446
54.970,297.173,0.907551
54.980,296.238,0.922786
54.990,295.026,0.940819
55.000,294.143,0.917286
55.010,292.874,0.867631
55.020,292.047,0.859555
55.030,292.217,0.842867
55.040,292.769,0.847191
55.050,294.158,0.836772
55.060,295.998,0.835450
55.070,296.887,0.886762
55.080,296.520,0.845240
55.090,295.103,0.867109
55.100,293.519,0.843269
55.110,291.271,0.837261
55.120,289.312,0.791113
55.130,286.874,0.859940
55.140,285.353,0.902214
55.150,283.122,0.869274
55.160,283.817,0.906202
55.170,283.489,0.863554
55.180,282.789,0.818130
55.190,281.146,0.831873
55.200,283.799,0.899159
55.210,284.365,0.899884
55.220,284.096,0.910108
55.230,282.446,0.847536
55.240,281.795,0.845530
55.250,279.686,0.822532
55.260,279.252,0.818666
55.270,279.893,0.785209
55.280,283.259,0.826014
55.290,284.978,0.864077
55.300,287.452,0.889910
55.310,286.668,0.848259
55.320,285.416,0.892281
55.330,282.860,0.861860
55.340,279.107,0.756046
55.350,275.458,0.870868
55.360,272.369,0.873487
55.370,271.073,0.876010
55.380,270.939,0.815863
55.390,271.057,0.733871
55.400,276.857,0.362492
55.410,288.414,0.372037
55.420,300.803,0.214481
55.430,318.648,0.376046
55.440,329.595,0.597585
55.450,335.309,0.343165
55.460,239.949,0.153336
55.470,338.675,0.207921
55.480,300.487,0.386179
55.490,296.327,0.546994
55.500,294.390,0.663821
55.510,292.891,0.599111
55.520,295.152,0.646270
55.530,295.298,0.675996
55.540,296.188,0.774985
55.550,296.774,0.793016
55.560,296.391,0.727574
55.570,295.633,0.704914
55.580,295.973,0.741532
55.590,294.570,0.613541
55.600,294.442,0.646783
55.610,295.608,0.672588
55.620,295.425,0.577336
55.630,297.661,0.605490
55.640,297.313,0.477936
55.650,296.901,0.529829
55.660,297.478,0.554097
55.670,296.563,0.693153
55.680,294.849,0.671429
55.690,296.592,0.714425
55.700,296.604,0.737231
55.710,295.786,0.644296
55.720,296.259,0.693293
55.730,295.910,0.691271
55.740,296.277,0.770860
55.750,295.074,0.650177
55.760,296.013,0.753769
55.770,295.765,0.728133
55.780,296.232,0.693049
55.790,297.402,0.651456
55.800,297.568,0.690996
55.810,297.696,0.651124
55.820,296.887,0.679907
55.830,295.300,0.603043
55.840,293.983,0.664855
55.850,292.962,0.521631
55.860,294.838,0.444399
55.870,294.867,0.288127
55.880,236.882,0.369861
55.890,235.645,0.423919
55.900,233.700,0.622231
55.910,234.393,0.605234
55.920,233.792,0.545746
55.930,233.556,0.540806
55.940,234.616,0.652757
55.950,233.083,0.367323
55.960,233.231,0.302753
55.970,293.065,0.324438
55.980,293.869,0.278478
55.990,292.899,0.404984
56.000,291.722,0.401274
56.010,294.177,0.328908
56.020,293.234,0.361655
56.030,295.205,0.320844
56.040,294.699,0.260822
56.050,294.509,0.385482
56.060,293.606,0.326426
56.070,294.722,0.350478
56.080,296.201,0.378048
56.090,293.904,0.345656
56.100,295.594,0.319473
56.110,292.739,0.218529
56.120,288.711,0.358004
56.130,289.551,0.189246
56.140,183.548,0.482516
56.150,185.901,0.669367
56.160,186.199,0.822001
56.170,187.737,0.823146
56.180,189.232,0.788717
56.190,192.397,0.727970
56.200,197.809,0.666232
56.210,204.660,0.363728
56.220,227.733,0.397794
56.230,238.698,0.538989
56.240,247.950,0.452712
56.250,257.475,0.428203
56.260,271.345,0.695772
56.270,278.762,0.783338
56.280,284.932,0.871793
56.290,289.547,0.841989
56.300,293.345,0.844036
56.310,294.400,0.883983
56.320,294.698,0.919087
56.330,292.632,0.833573
56.340,291.150,0.818375
56.350,287.657,0.703814
56.360,283.999,0.748662
56.370,282.448,0.746274
56.380,284.951,0.704276
56.390,287.632,0.570780
56.400,291.714,0.473122
56.410,295.686,0.523592
56.420,295.773,0.639333
56.430,295.425,0.684660
56.440,294.786,0.768929
56.450,293.709,0.794575
56.460,293.481,0.755831
56.470,293.934,0.748610
56.480,294.422,0.681382
56.490,295.966,0.661476
56.500,296.531,0.708423
56.510,295.306,0.536542
56.520,296.960,0.540994
56.530,295.771,0.617255
56.540,294.571,0.498620
56.550,292.775,0.481865
56.560,296.309,0.695457
56.570,294.707,0.706591
56.580,295.586,0.725235
56.590,295.784,0.762281
56.600,296.117,0.626289
56.610,256.805,0.357470
56.620,260.630,0.497310
56.630,259.822,0.719617
56.640,261.632,0.860863
56.650,260.210,0.904222
56.660,258.829,0.904840
56.670,256.654,0.916319
56.680,255.099,0.919104
56.690,254.415,0.899806
56.700,255.568,0.942193
56.710,257.061,0.955717
56.720,258.442,0.920829
56.730,259.972,0.898152
56.740,261.608,0.907493
56.750,262.246,0.927751
56.760,263.267,0.916664
56.770,263.733,0.908606
56.780,263.593,0.926793
56.790,262.177,0.934997
56.800,260.834,0.897653
56.810,259.838,0.891670
56.820,258.185,0.720176
56.830,244.135,0.211657
56.840,235.389,0.377181
56.850,214.957,0.354495
56.860,213.120,0.694371
56.870,208.431,0.773042
56.880,204.485,0.740728
56.890,196.988,0.714011
56.900,192.132,0.648341
56.910,185.895,0.713806
56.920,182.518,0.810125
56.930,180.067,0.808258
56.940,179.699,0.778575
56.950,180.372,0.755654
56.960,183.477,0.785890
56.970,187.904,0.643067
56.980,194.638,0.505251
56.990,220.249,0.271901
57.000,223.268,0.717923
57.010,225.334,0.869075
57.020,227.576,0.901519
57.030,229.787,0.880496
57.040,231.136,0.882215
57.050,232.139,0.848388
57.060,232.662,0.847814
57.070,232.441,0.829195
57.080,231.746,0.814910
57.090,230.117,0.771637
57.100,231.035,0.689730
57.110,231.754,0.655719
57.120,235.053,0.564381
57.130,239.427,0.723747
57.140,244.229,0.721369
57.150,250.258,0.701775
57.160,256.018,0.845919
57.170,260.800,0.820980
57.180,265.452,0.808174
57.190,268.334,0.909757
57.200,268.515,0.945368
57.210,268.942,0.950736
57.220,267.855,0.927702
57.230,264.141,0.813244
57.240,260.399,0.867439
57.250,258.150,0.909439
57.260,257.028,0.936482
57.270,257.360,0.926513
57.280,258.628,0.887516
57.290,260.759,0.820718
57.300,264.088,0.817844
57.310,267.000,0.909179
57.320,267.989,0.925814
57.330,266.935,0.895244
57.340,264.882,0.859413
57.350,262.358,0.920684
57.360,260.826,0.900715
57.370,259.530,0.927838
57.380,258.582,0.918824
57.390,258.322,0.912367
57.400,257.558,0.926323
57.410,257.104,0.930764
57.420,256.460,0.925539
57.430,256.577,0.921816
57.440,257.245,0.910282
57.450,260.116,0.862366
57.460,263.741,0.833026
57.470,266.551,0.846969
57.480,266.144,0.887050
57.490,267.198,0.896047
57.500,267.378,0.930102
57.510,266.272,0.926894
57.520,264.876,0.882039
57.530,263.436,0.901262
57.540,261.910,0.920713
57.550,260.340,0.929546
57.560,259.194,0.932288
57.570,258.056,0.924541
57.580,257.582,0.948445
57.590,258.462,0.901824
57.600,260.257,0.910306
57.610,262.322,0.896270
57.620,265.223,0.852831
57.630,266.499,0.901499
57.640,266.516,0.927382
57.650,266.192,0.948417
57.660,265.905,0.942617
57.670,263.827,0.884860
57.680,261.197,0.905400
57.690,258.751,0.903019
57.700,255.462,0.902858
57.710,252.526,0.906734
57.720,253.231,0.925323
57.730,255.673,0.930640
57.740,257.640,0.945318
57.750,259.786,0.928199
57.760,263.138,0.858340
57.770,266.200,0.908499
57.780,266.422,0.919638
57.790,265.740,0.923256
57.800,264.261,0.880333
57.810,262.620,0.898224
57.820,259.476,0.869901
57.830,255.613,0.889177
57.840,253.256,0.842819
57.850,252.163,0.794220
57.860,253.289,0.823490
57.870,255.029,0.861085
57.880,257.330,0.939604
57.890,258.558,0.929836
57.900,259.540,0.926089
57.910,261.804,0.902307
57.920,263.980,0.882722
57.930,265.265,0.892414
57.940,266.527,0.934150
57.950,267.822,0.936821
57.960,268.919,0.930894
57.970,268.256,0.799355
57.980,261.426,0.575567
